Date,equity_curve,daily_return,drawdown,signal_AUD,signal_CAD,signal_CHF,signal_EUR,signal_GBP,signal_JPY,signal_NZD
2023-02-10,0.7874525218949388,-0.0006102676771066184,-21.832360041548394,0,-1,0,0,-1,1,1
2023-02-13,0.786634458181397,-0.001038873698154169,-21.91356634674801,0,-1,0,0,-1,1,1
2023-02-14,0.7850080005032226,-0.0020676156011961433,-22.075019075211245,0,-1,0,0,-1,1,1
2023-02-15,0.7829953731764369,-0.0025638303373923255,-22.274805505346926,0,-1,0,0,-1,1,1
2023-02-16,0.7828356236851052,-0.0002040235444606131,-22.290663275021615,0,-1,0,0,-1,1,1
2023-02-17,0.7837586387341089,0.0011790662318848233,-22.199038820187013,0,-1,0,0,-1,1,1
2023-02-20,0.7823701468676876,-0.0017715809406118888,-22.33686952017446,0,-1,0,0,-1,1,1
2023-02-21,0.7824276466005731,7.349428287328763e-05,-22.33116172409415,0,-1,0,0,-1,1,1
2023-02-22,0.7802470615393925,-0.0027869478675179304,-22.547620727299787,0,-1,1,1,-1,1,-1
2023-02-23,0.7797781871672935,-0.0006009306477538686,-22.594164235746213,0,-1,1,1,0,0,-1
2023-02-24,0.7788798620670642,-0.0011520264544623293,-22.683337806276395,0,-1,1,1,0,0,-1
2023-02-27,0.7795319356153614,0.0008371940013530699,-22.618608760483173,0,-1,1,1,0,0,-1
2023-02-28,0.7812585455656936,0.00221493164224143,-22.447214268506094,0,-1,1,1,0,0,-1
2023-03-01,0.7796349975496464,-0.002078118729404388,-22.608378165052194,0,-1,1,1,0,0,-1
2023-03-02,0.7788150273778661,-0.0010517359717783226,-22.689773717650272,0,-1,1,1,0,0,-1
2023-03-03,0.7782410731848515,-0.0007369582928401508,-22.746748130030397,0,-1,1,1,0,0,-1
2023-03-06,0.7802632392908984,0.0025983800851983596,-22.54601481885466,0,-1,1,1,0,0,-1
2023-03-07,0.783225243767454,0.0037961604845658803,-22.251987060937832,0,-1,1,1,0,0,-1
2023-03-08,0.782938474352294,-0.0003661391374218115,-22.28045365133159,0,-1,1,1,0,0,-1
2023-03-09,0.7838152763448365,0.001119886199573733,-22.193416603938584,0,-1,1,1,0,0,-1
2023-03-10,0.7870337627260662,0.004106179706318741,-21.873928790179693,0,-1,1,1,0,0,-1
2023-03-13,0.7890864177947932,0.002608090231881688,-21.67016894700206,0,-1,1,1,0,0,-1
2023-03-14,0.7889392614936814,-0.00018648946147492573,-21.684776635012557,0,-1,1,1,0,0,-1
2023-03-15,0.7874316002004135,-0.0019109979270311994,-21.834436864518032,0,-1,1,1,0,0,-1
2023-03-16,0.7844638725362828,-0.0037688704179200117,-22.129032743119403,0,-1,1,1,0,0,-1
2023-03-17,0.7835372828199213,-0.0011811757670441292,-22.221012042599522,0,-1,1,1,0,0,-1
2023-03-20,0.7829079398926182,-0.0008032073790261718,-22.283484699660097,0,-1,1,1,0,0,-1
2023-03-21,0.7835282479958385,0.0007923129548352559,-22.22190889778298,0,-1,1,1,0,0,-1
2023-03-22,0.7882746838999982,0.006057772538897388,-21.7507469133761,0,-1,1,1,1,0,-1
2023-03-23,0.790322503801986,0.0025978506525874854,-21.547467040180535,0,-1,0,1,1,0,-1
2023-03-24,0.7892569976140448,-0.0013481916341941402,-21.653236088798305,0,-1,0,1,1,0,-1
2023-03-27,0.7889310277729945,-0.0004130084903088971,-21.685593967481854,0,-1,0,1,1,0,-1
2023-03-28,0.7894720650591599,0.0006857852804859621,-21.63188710057475,0,-1,0,1,1,0,-1
2023-03-29,0.7881128591629951,-0.0017216643328132886,-21.76681068538357,0,-1,0,1,1,0,-1
2023-03-30,0.7885006821667303,0.0004920906938976344,-21.728312860967915,0,-1,0,1,1,0,-1
2023-03-31,0.7886523537627144,0.0001923544258290999,-21.713256955529612,0,-1,0,1,1,0,-1
2023-04-03,0.7863420099439833,-0.0029294831971378443,-21.942596653837036,0,-1,0,1,1,0,-1
2023-04-04,0.7870490706541271,0.0008991770771527019,-21.872409226046102,0,-1,0,1,1,0,-1
2023-04-05,0.7887747010552151,0.0021925321627708216,-21.701111970474418,0,-1,0,1,1,0,-1
2023-04-06,0.787333516549422,-0.00182711806535521,-21.844173283290388,0,-1,0,1,1,0,-1
2023-04-07,0.7901181577177557,0.0035367999834907404,-21.567751756649017,0,-1,0,1,1,0,-1
2023-04-10,0.7897200263076989,-0.0005038884452507886,-21.607272860273884,0,-1,0,1,1,0,-1
2023-04-11,0.7891562385875576,-0.0007139083489843823,-21.6632380826786,0,-1,0,1,1,0,-1
2023-04-12,0.7910723546545503,0.0024280566677419013,-21.47303198557593,0,-1,0,1,1,0,-1
2023-04-13,0.7924741398010163,0.0017720062371263112,-21.333881708471754,0,-1,0,1,1,0,-1
2023-04-14,0.789777221368075,-0.003403162699565754,-21.601595307961112,0,-1,0,1,1,0,-1
2023-04-17,0.7901539811320415,0.0004770456196670214,-21.56419569241389,0,-1,0,1,1,0,-1
2023-04-18,0.7896576455691339,-0.0006281504298649709,-21.613465176606507,0,-1,0,1,1,0,-1
2023-04-19,0.7903065993907972,0.0008218166762579138,-21.549045815094566,-1,-1,1,1,1,0,-1
2023-04-20,0.792270136383917,0.0024845256190869636,-21.354132409580366,-1,0,1,1,0,0,-1
2023-04-21,0.7921351410114182,-0.0001703905856086374,-21.3675329250148,-1,0,1,1,0,0,-1
2023-04-24,0.7952672080959388,0.003953955483557342,-21.056623650638024,-1,0,1,1,0,0,-1
2023-04-25,0.7961587537287054,0.001121064245690695,-20.96812305397865,-1,0,1,1,0,0,-1
2023-04-26,0.796562411623359,0.0005070067907476383,-20.92805335568149,-1,0,1,1,0,0,-1
2023-04-27,0.7997379085832,0.003986501137267534,-20.612832950457957,-1,0,1,1,0,0,-1
2023-04-28,0.7972762309953608,-0.003078105416060961,-20.85719501931889,-1,0,1,1,0,0,-1
2023-05-01,0.7963963191948787,-0.0011036473511615574,-20.94454076639931,-1,0,1,1,0,0,-1
2023-05-02,0.7953275854750244,-0.0013419621538869608,-21.05063020074896,-1,0,1,1,0,0,-1
2023-05-03,0.7933891779701877,-0.0024372441497534925,-21.243049090418914,-1,0,1,1,0,0,-1
2023-05-04,0.7979166328897869,0.005706474256659433,-20.79362457752039,-1,0,1,1,0,0,-1
2023-05-05,0.7924347753338369,-0.006870213415775761,-21.337789280562873,-1,0,1,1,0,0,-1
2023-05-08,0.7892217824370479,-0.004054583414055096,-21.656731775458805,-1,0,1,1,0,0,-1
2023-05-09,0.7868904598409782,-0.0029539511553657583,-21.888153963145818,-1,0,1,1,0,0,-1
2023-05-10,0.7866746546509475,-0.00027425061179953136,-21.909576184710218,-1,0,1,1,0,0,-1
2023-05-11,0.7857725588885336,-0.001146720257326983,-21.999124055602458,-1,0,1,1,0,0,-1
2023-05-12,0.7882010521245636,0.003090580357584749,-21.7580560805343,-1,0,1,1,0,0,-1
2023-05-15,0.790812985060997,0.003313790218108681,-21.498778692128166,-1,0,1,1,0,0,-1
2023-05-16,0.7886498166632318,-0.0027353728866734706,-21.713508804464475,-1,0,1,1,0,0,-1
2023-05-17,0.7898239367656288,0.0014887724280019388,-21.596958034887543,-1,0,1,1,1,-1,-1
2023-05-18,0.7901180023445472,0.00037231788659471593,-21.5677671800005,-1,0,1,0,1,-1,0
2023-05-19,0.7898596030656129,-0.00032703884504298175,-21.593417566836088,-1,0,1,0,1,-1,0
2023-05-22,0.7898485447031608,-1.4000415275272626e-05,-21.59451529155047,-1,0,1,0,1,-1,0
2023-05-23,0.791132882051173,0.0016260552185925758,-21.46702364397402,-1,0,1,0,1,-1,0
2023-05-24,0.7911680673805365,4.4474613761752435e-05,-21.463530920183025,-1,0,1,0,1,-1,0
2023-05-25,0.7928637862029104,0.0021433104953138826,-21.295202881739357,-1,0,1,0,1,-1,0
2023-05-26,0.7942398153584669,0.0017355177263755905,-21.158609311189817,-1,0,1,0,1,-1,0
2023-05-29,0.7948932170669122,0.0008226755896773852,-21.09374842361391,-1,0,1,0,1,-1,0
2023-05-30,0.7945482244235124,-0.0004340113061635509,-21.127994628925055,-1,0,1,0,1,-1,0
2023-05-31,0.7946637243889016,0.0001453655824012745,-21.116529353929124,-1,0,1,0,1,-1,0
2023-06-01,0.7937298694899521,-0.001175157327922255,-21.209229842510798,-1,0,1,0,1,-1,0
2023-06-02,0.7932067646063317,-0.0006590464888974745,-21.261156622940618,-1,0,1,0,1,-1,0
2023-06-05,0.7921908291442731,-0.0012807952571645131,-21.36200496009257,-1,0,1,0,1,-1,0
2023-06-06,0.791496893172401,-0.0008759707211224432,-21.4308895413153,-1,0,1,0,1,-1,0
2023-06-07,0.7893964382862216,-0.0026537752760603106,-21.6393943041126,-1,0,1,0,1,-1,0
2023-06-08,0.7902787711317835,0.0011177309685833636,-21.551808228409364,-1,0,1,0,1,-1,0
2023-06-09,0.7913896357748761,0.0014056617533856897,-21.44153660561377,-1,0,1,0,1,-1,0
2023-06-12,0.7905086228766695,-0.0011132479607772472,-21.528991654789365,-1,0,1,0,1,-1,0
2023-06-13,0.7882562632035741,-0.00284925376892034,-21.752575471067935,-1,0,1,0,1,-1,0
2023-06-14,0.7908945681683587,0.0033470142743454445,-21.49068022423883,-1,1,1,0,1,-1,-1
2023-06-15,0.7906791544968861,-0.00027236711458459667,-21.512063581134147,0,1,0,0,1,-1,-1
2023-06-16,0.7932158029747608,0.0032081893944563844,-21.26025941592237,0,1,0,0,1,-1,-1
2023-06-19,0.7966097242958292,0.00427868596205519,-20.923356793229413,0,1,0,0,1,-1,-1
2023-06-20,0.7968743671154934,0.0003322113848133468,-20.897086632083287,0,1,0,0,1,-1,-1
2023-06-21,0.7965228942264914,-0.00044106436786806036,-20.931976108564427,0,1,0,0,1,-1,-1
2023-06-22,0.7967991765994714,0.0003468605547721215,-20.904550529932717,0,1,0,0,1,-1,-1
2023-06-23,0.7992881200236602,0.0031236772040992566,-20.657481877475085,0,1,0,0,1,-1,-1
2023-06-26,0.8005414837443305,0.0015681000245983678,-20.53306487285545,0,1,0,0,1,-1,-1
2023-06-27,0.7999061933708047,-0.0007935758313914743,-20.596127911967116,0,1,0,0,1,-1,-1
2023-06-28,0.800469478274756,0.0007041887018996162,-20.540212602355634,0,1,0,0,1,-1,-1
2023-06-29,0.8014521636188022,0.0012276362443753575,-20.442664887375937,0,1,0,0,1,-1,-1
2023-06-30,0.801826154049598,0.0004666409896594559,-20.405540173784313,0,1,0,0,1,-1,-1
2023-07-03,0.8003841538485645,-0.0017983950682459726,-20.548682457795486,0,1,0,0,1,-1,-1
2023-07-04,0.7998894317964979,-0.0006181057554523472,-20.5977917744466,0,1,0,0,1,-1,-1
2023-07-05,0.7990354459240419,-0.001067629897969713,-20.68256394591302,0,1,0,0,1,-1,-1
2023-07-06,0.7986863047003446,-0.0004369533610532883,-20.717221966186983,0,1,0,0,1,-1,-1
2023-07-07,0.7977885133647267,-0.0011240850510823852,-20.806342551783082,0,1,0,0,1,-1,-1
2023-07-10,0.796792429643181,-0.0012485561083659391,-20.905220276533893,0,1,0,0,1,-1,-1
2023-07-11,0.7959467497392688,-0.001061355344817716,-20.98916794374058,0,1,0,0,1,-1,-1
2023-07-12,0.7962745658883558,0.00041185688514258634,-20.95662678855737,-1,1,1,0,1,-1,-1
2023-07-13,0.7932649929586199,-0.003779566821123274,-21.255376499376997,-1,0,1,0,1,-1,0
2023-07-14,0.7938692173011122,0.0007616929372348813,-21.19539727581135,-1,0,1,0,1,-1,0
2023-07-17,0.794982703985276,0.0014026072051885607,-21.084865372228386,-1,0,1,0,1,-1,0
2023-07-18,0.7959208199000923,0.0011800456917031021,-20.991741907600712,-1,0,1,0,1,-1,0
2023-07-19,0.7962898197120551,0.0004636137197782664,-20.955112595173297,-1,0,1,0,1,-1,0
2023-07-20,0.7968884549390896,0.0007517805856803172,-20.89568818342506,-1,0,1,0,1,-1,0
2023-07-21,0.7940765273048722,-0.0035286339220866603,-21.174818341484354,-1,0,1,0,1,-1,0
2023-07-24,0.7979659534731999,0.0048980495387876966,-20.788728696817014,-1,0,1,0,1,-1,0
2023-07-25,0.7959597962687859,-0.002514088722309682,-20.987872860680152,-1,0,1,0,1,-1,0
2023-07-26,0.7959824656188395,2.8480521453211338e-05,-20.985622554098093,-1,0,1,0,1,-1,0
2023-07-27,0.7972227234257004,0.001558147145737404,-20.862506527408545,-1,0,1,0,1,-1,0
2023-07-28,0.7927502124272603,-0.005610114798561688,-21.30647695066021,-1,0,1,0,1,-1,0
2023-07-31,0.7976358828457086,0.006162938012327174,-20.82149364613549,-1,0,1,0,1,-1,0
2023-08-01,0.797423376200006,-0.0002664206190730045,-20.842588432815564,-1,0,1,0,1,-1,0
2023-08-02,0.8005089569380263,0.003869438531792252,-20.53629369442056,-1,0,1,0,1,-1,0
2023-08-03,0.8009236311655941,0.000518013226427777,-20.495130443533295,-1,0,1,0,1,-1,0
2023-08-04,0.8000243915989981,-0.0011227531959411285,-20.584394789920708,-1,0,1,0,1,-1,0
2023-08-07,0.7991385174520633,-0.0011073089223744281,-20.672332398145592,-1,0,1,0,1,-1,0
2023-08-08,0.8009466287116291,0.002262575536129491,-20.492847558091427,-1,0,1,0,1,-1,0
2023-08-09,0.8019532306254452,0.0012567652796482143,-20.39292572941874,-1,0,1,0,1,-1,-1
2023-08-10,0.8017110713827734,-0.0003019618020404513,-20.416964025020647,0,0,1,0,1,-1,-1
2023-08-11,0.8040740292751927,0.002947393364973211,-20.18240151282356,0,0,1,0,1,-1,-1
2023-08-14,0.8054184191987175,0.0016719728216277596,-20.048948657465406,0,0,1,0,1,-1,-1
2023-08-15,0.806138714915994,0.0008943124469304731,-19.977447437104598,0,0,1,0,1,-1,-1
2023-08-16,0.8070716967962719,0.0011573465744975364,-19.884833610013377,0,0,1,0,1,-1,-1
2023-08-17,0.8090323519002397,0.00242934439622991,-19.690206279490834,0,0,1,0,1,-1,-1
2023-08-18,0.8091460528579889,0.00014053944503225613,-19.678919585650696,0,0,1,0,1,-1,-1
2023-08-21,0.8074900347644498,-0.002046624447700013,-19.843306672492382,0,0,1,0,1,-1,-1
2023-08-22,0.8098537446846399,0.0029272310721203676,-19.608669509145678,0,0,1,0,1,-1,-1
2023-08-23,0.8080468385556275,-0.002231151168802653,-19.788034720131947,0,0,1,0,1,-1,-1
2023-08-24,0.8057574272200165,-0.002833265630620252,-20.0152965245239,0,0,1,0,1,-1,-1
2023-08-25,0.8057526581064312,-5.9187956874817704e-06,-20.015769937641895,0,0,1,0,1,-1,-1
2023-08-28,0.806720549721773,0.0012012267109567099,-19.919690744035684,0,0,1,0,1,-1,-1
2023-08-29,0.8073680015293162,0.0008025725981154475,-19.855420482178246,0,0,1,0,1,-1,-1
2023-08-30,0.8061130675963414,-0.0015543518328664518,-19.979993356246084,0,0,1,0,1,-1,-1
2023-08-31,0.808146786189466,0.0025228701467260584,-19.77811327034373,0,0,1,0,1,-1,-1
2023-09-01,0.8046797941170757,-0.004290052415771711,-20.122269369306064,0,0,1,0,1,-1,-1
2023-09-04,0.8048746100635218,0.00024210368878452293,-20.102930676068638,0,0,1,0,1,-1,-1
2023-09-05,0.8063412406007465,0.0018221851191318472,-19.95734342528433,0,0,1,0,1,-1,-1
2023-09-06,0.8075304149986887,0.001474778094019108,-19.83929826878084,-1,0,1,0,1,-1,-1
2023-09-07,0.8066807416440084,-0.0010521874333137894,-19.92364235178805,-1,0,1,0,1,-1,0
2023-09-08,0.805661946812585,-0.0012629467629871605,-20.024774528471667,-1,0,1,0,1,-1,0
2023-09-11,0.8051056206961905,-0.00069052053233426,-20.079999063737812,-1,0,1,0,1,-1,0
2023-09-12,0.8039195978268906,-0.0014731270516710193,-20.19773137908659,-1,0,1,0,1,-1,0
2023-09-13,0.8043803093873942,0.0005730816386974313,-20.151998164213545,-1,0,1,0,1,-1,0
2023-09-14,0.8043995265877751,2.389068971045405e-05,-20.150090540377676,-1,0,1,0,1,-1,0
2023-09-15,0.8021178453964379,-0.0028365024044905707,-20.376585000558237,-1,0,1,0,1,-1,0
2023-09-18,0.8022118056866688,0.00011714025659720351,-20.36725789329406,-1,0,1,0,1,-1,0
2023-09-19,0.8015762409921734,-0.0007922654465941092,-20.430348163282748,-1,0,1,0,1,-1,0
2023-09-20,0.801086106058572,-0.00061146389892347,-20.479002132830797,-1,0,1,0,1,-1,0
2023-09-21,0.8013286357911574,0.00030275114092126465,-20.45492705999931,-1,0,1,0,1,-1,0
2023-09-22,0.7995036514944521,-0.0022774479972295647,-20.636086827055998,-1,0,1,0,1,-1,0
2023-09-25,0.7981572377851701,-0.0016840619886667185,-20.769740576502397,-1,0,1,0,1,-1,0
2023-09-26,0.7976939010435513,-0.0005805081000136714,-20.81573438386392,-1,0,1,0,1,-1,0
2023-09-27,0.7969966310631952,-0.0008741071975653103,-20.884949920372907,-1,0,1,0,1,-1,0
2023-09-28,0.7977585941357594,0.0009560430281215782,-20.8093125283248,-1,0,1,0,1,-1,0
2023-09-29,0.7974810078807381,-0.00034795771184664703,-20.836867538736996,-1,0,1,0,1,-1,0
2023-10-02,0.797116600597306,-0.0004569479145345723,-20.873040967023197,-1,0,1,0,1,-1,0
2023-10-03,0.7976462329613839,0.0006644352453342162,-20.820466226585566,-1,0,1,0,1,-1,0
2023-10-04,0.7975771862478755,-8.656307853666112e-05,-20.827320250786098,-1,1,1,0,-1,-1,0
2023-10-05,0.7963975077987635,-0.0014790774729423583,-20.944422777875644,0,1,1,0,-1,-1,0
2023-10-06,0.7963342436237323,-7.943793697456902e-05,-20.9507027898365,0,1,1,0,-1,-1,0
2023-10-09,0.7982241795663999,0.002373294829150302,-20.763095501519647,0,1,1,0,-1,-1,0
2023-10-10,0.7986575454893164,0.0005429125476404395,-20.72007679183124,0,1,1,0,-1,-1,0
2023-10-11,0.7984127999171563,-0.0003064462028091741,-20.74437182325739,0,1,1,0,-1,-1,0
2023-10-12,0.7991822386194964,0.0009637103794177537,-20.66799235175619,0,1,1,0,-1,-1,0
2023-10-13,0.7995400284511001,0.0004476949240283523,-20.632475814619088,0,1,1,0,-1,-1,0
2023-10-16,0.8014832898655874,0.0024304742043394223,-20.439575094424224,0,1,1,0,-1,-1,0
2023-10-17,0.8014370774501857,-5.765861370543579e-05,-20.444162438230094,0,1,1,0,-1,-1,0
2023-10-18,0.8017297230829994,0.0003651511029970633,-20.415112536394552,0,1,1,0,-1,-1,0
2023-10-19,0.8017436153725606,1.7327896373459106e-05,-20.413733497711682,0,1,1,0,-1,-1,0
2023-10-20,0.8034279687789727,0.0021008628869834955,-20.246533664103453,0,1,1,0,-1,-1,0
2023-10-23,0.8029535121745147,-0.0005905403133762421,-20.293631301106295,0,1,1,0,-1,-1,0
2023-10-24,0.8021795718750319,-0.0009638668836342013,-20.370457630309904,0,1,1,0,-1,-1,0
2023-10-25,0.8024122995961069,0.00029011923169675047,-20.34735556865726,0,1,1,0,-1,-1,0
2023-10-26,0.8019971127437506,-0.0005174233403019424,-20.3885697060028,0,1,1,0,-1,-1,0
2023-10-27,0.8011609478408235,-0.001042603383030305,-20.4715728525552,0,1,1,0,-1,-1,0
2023-10-30,0.7991939278135105,-0.0024552120677052147,-20.666832006613227,0,1,1,0,-1,-1,0
2023-10-31,0.7980805649378893,-0.0013931072758112673,-20.777351620157976,0,1,1,0,-1,-1,0
2023-11-01,0.7987949389184349,0.0008951151198642315,-20.7064382297575,1,1,1,0,-1,-1,0
2023-11-02,0.8009568154566908,0.0027064224282430604,-20.491836355767234,1,1,0,0,-1,-1,0
2023-11-03,0.8021326926197097,0.0014680905890642748,-20.375111168967358,1,1,0,0,-1,-1,0
2023-11-06,0.8017777481563049,-0.00044250093116832145,-20.410345256419266,1,1,0,0,-1,-1,0
2023-11-07,0.801575959104318,-0.00025167704198686414,-20.430376145297885,1,1,0,0,-1,-1,0
2023-11-08,0.800122119052011,-0.0018137271156828116,-20.574693729667842,1,1,0,0,-1,-1,0
2023-11-09,0.7997359703391332,-0.0004826122209135586,-20.61302535312371,1,1,0,0,-1,-1,0
2023-11-10,0.7999100148691917,0.00021762748771275708,-20.595748565274192,1,1,0,0,-1,-1,0
2023-11-13,0.8000935842826254,0.00022948757987964474,-20.577526275780286,1,1,0,0,-1,-1,0
2023-11-14,0.7999476022123369,-0.00018245624406490468,-20.59201740203035,1,1,0,0,-1,-1,0
2023-11-15,0.8001363433152041,0.0002359418321215001,-20.5732817371311,1,1,0,0,-1,-1,0
2023-11-16,0.8028503649513303,0.0033919489582003026,-20.303870362866093,1,1,0,0,-1,-1,0
2023-11-17,0.8000339815780264,-0.003507980436023822,-20.583442826459986,1,1,0,0,-1,-1,0
2023-11-20,0.8001834013753093,0.00018676681331475375,-20.56861044915225,1,1,0,0,-1,-1,0
2023-11-21,0.7986507929858537,-0.0019153213960967919,-20.72074708908068,1,1,0,0,-1,-1,0
2023-11-22,0.7979942138692536,-0.0008221103921344786,-20.785923386779405,1,1,0,0,-1,-1,0
2023-11-23,0.8002301200869161,0.002801907806851245,-20.563972847104303,1,1,0,0,-1,-1,0
2023-11-24,0.8002598111346382,3.710313693128242e-05,-20.561025521311574,1,1,0,0,-1,-1,0
2023-11-27,0.8007010748262102,0.0005514005394652299,-20.517222827929455,1,1,0,0,-1,-1,0
2023-11-28,0.7999457261918897,-0.0009433590862663044,-20.592203627976406,1,1,0,0,-1,-1,0
2023-11-29,0.7988789484070894,-0.001333562702908242,-20.698098903538266,1,-1,0,0,-1,-1,1
2023-11-30,0.7986696667834364,-0.0002619691307053307,-20.718873553631784,1,-1,0,0,0,-1,1
2023-12-01,0.7991578873902291,0.0006112922865330606,-20.670409612567468,1,-1,0,0,0,-1,1
2023-12-04,0.8001352893531025,0.001223039875218268,-20.573386360238903,1,-1,0,0,0,-1,1
2023-12-05,0.7985558448489005,-0.0019739718085411695,-20.730172256411688,1,-1,0,0,0,-1,1
2023-12-06,0.7962402700961398,-0.00289970296717168,-20.960031211126964,1,-1,0,0,0,-1,1
2023-12-07,0.7963619236103026,0.00015278493029244333,-20.947955095005234,1,-1,0,0,0,-1,1
2023-12-08,0.7944438328973056,-0.0024085665777455467,-21.13835720826585,1,-1,0,0,0,-1,1
2023-12-11,0.793518765950686,-0.001164420829155216,-21.230185347753945,1,-1,0,0,0,-1,1
2023-12-12,0.7944698584088834,0.0011985758863029272,-21.13577374734321,1,-1,0,0,0,-1,1
2023-12-13,0.7939325004771794,-0.0006763729624432724,-21.189115377684523,1,-1,0,0,0,-1,1
2023-12-14,0.7940769011259506,0.0001818802589445001,-21.174781233581776,1,-1,0,0,0,-1,1
2023-12-15,0.7937344683583979,-0.00043123375968656674,-21.208773329028528,1,-1,0,0,0,-1,1
2023-12-18,0.7931852607426971,-0.0006919286456548157,-21.263291235788454,1,-1,0,0,0,-1,1
2023-12-19,0.7942599454929552,0.0013548975295530064,-21.156611063598696,1,-1,0,0,0,-1,1
2023-12-20,0.7984884117694474,0.005323781339455297,-20.736866100839663,1,-1,0,0,0,-1,1
2023-12-21,0.7971306163956411,-0.0017004572061320444,-20.871649668059103,1,-1,0,0,0,-1,1
2023-12-22,0.7969599004846252,-0.00021416303364168998,-20.88859603561325,1,-1,0,0,0,-1,1
2023-12-25,0.7980635368810518,0.0013848079379596145,-20.779041935420235,1,-1,0,0,0,-1,1
2023-12-26,0.7973027287836493,-0.0009533177024675654,-20.854564677149632,1,-1,0,0,0,-1,1
2023-12-27,0.7980307680675729,0.0009131277965577778,-20.782294780185683,1,-1,1,0,0,-1,1
2023-12-28,0.8002976359618621,0.002840577061682037,-20.557270783859195,1,-1,1,0,0,-1,0
2023-12-29,0.7996856587797821,-0.000764686979669027,-20.61801960452015,1,-1,1,0,0,-1,0
2024-01-01,0.7996009474394572,-0.00010593079842674546,-20.626428601084136,1,-1,1,0,0,-1,0
2024-01-02,0.7993284375087809,-0.00034080741343409104,-20.65347970264763,1,-1,1,0,0,-1,0
2024-01-03,0.7987256734345223,-0.0007540881144391942,-20.71331397052597,1,-1,1,0,0,-1,0
2024-01-04,0.7996992078179075,0.0012188595105489808,-20.616674639199044,1,-1,1,0,0,-1,0
2024-01-05,0.801115803658836,0.0017714108343234447,-20.47605415659031,1,-1,1,0,0,-1,0
2024-01-08,0.8012413683723064,0.00015673728179743662,-20.463589789481002,1,-1,1,0,0,-1,0
2024-01-09,0.8011799053902005,-7.67096963937286e-05,-20.4696910033605,1,-1,1,0,0,-1,0
2024-01-10,0.7999533444647885,-0.0015309431966027687,-20.591447388842617,1,-1,1,0,0,-1,0
2024-01-11,0.8026026310986545,0.003311801434667999,-20.328462030380077,1,-1,1,0,0,-1,0
2024-01-12,0.8013870083387356,-0.0015146010152682354,-20.44913262267684,1,-1,1,0,0,-1,0
2024-01-15,0.8011464182812598,-0.00030021706737481946,-20.473015150787987,1,-1,1,0,0,-1,0
2024-01-16,0.8006449386850165,-0.0006259524910803005,-20.52279526506246,1,-1,1,0,0,-1,0
2024-01-17,0.8003356004559563,-0.00038636131212954616,-20.553502182168238,1,-1,1,0,0,-1,0
2024-01-18,0.79988303441672,-0.0005654703339179334,-20.5984268198179,1,-1,1,0,0,-1,0
2024-01-19,0.7997261854605948,-0.0001960898648633025,-20.613996663572735,1,-1,1,0,0,-1,0
2024-01-22,0.799195632611776,-0.0006634181279350226,-20.66666277729043,1,-1,1,0,0,-1,0
2024-01-23,0.7990095094298435,-0.00023288813694369304,-20.68513857039375,1,-1,1,0,0,-1,0
2024-01-24,0.7991983505912392,0.00023634407246353462,-20.666392973036597,1,-1,1,-1,0,-1,1
2024-01-25,0.7999278203083175,0.0009127517800038473,-20.593981082008604,0,0,1,-1,0,-1,1
2024-01-26,0.7998589827040151,-8.60547696364955e-05,-20.600814348674344,0,0,1,-1,0,-1,1
2024-01-29,0.8006022744587208,0.0009292784988083891,-20.52703039262566,0,0,1,-1,0,-1,1
2024-01-30,0.8018895888569247,0.0016079324769271985,-20.399243223756116,0,0,1,-1,0,-1,1
2024-01-31,0.8013657553265824,-0.0006532489480117198,-20.451242334381135,0,0,1,-1,0,-1,1
2024-02-01,0.8008250997878833,-0.0006746676347291758,-20.504911306561038,0,0,1,-1,0,-1,1
2024-02-02,0.8009786023803965,0.0001916805461690263,-20.48967364454252,0,0,1,-1,0,-1,1
2024-02-05,0.8006769717562908,-0.0003765776304252566,-20.519615454835797,0,0,1,-1,0,-1,1
2024-02-06,0.8003416478250392,-0.0004188005189109112,-20.552901881126555,0,0,1,-1,0,-1,1
2024-02-07,0.8007627894749503,0.0005262023425313123,-20.511096631989073,0,0,1,-1,0,-1,1
2024-02-08,0.8000913977530772,-0.0008384402106311473,-20.577743324871793,0,0,1,-1,0,-1,1
2024-02-09,0.801685701307379,0.0019926517880071437,-20.419482423100536,0,0,1,-1,0,-1,1
2024-02-12,0.8023158009972245,0.0007859684771949482,-20.35693464488624,0,0,1,-1,0,-1,1
2024-02-13,0.8020950106652749,-0.0002751913045650478,-20.37885172394088,0,0,1,-1,0,-1,1
2024-02-14,0.8001118521599347,-0.002472473309234585,-20.57571288790405,0,0,1,-1,0,-1,1
2024-02-15,0.8010441652597896,0.0011652284581687988,-20.483165448291267,0,0,1,-1,0,-1,1
2024-02-16,0.8013497976301748,0.00038154247123955987,-20.45282639873127,0,0,1,-1,0,-1,1
2024-02-19,0.8019708355845926,0.0007749898437041658,-20.39117814709491,0,0,1,-1,0,-1,1
2024-02-20,0.8021125269174478,0.00017667890971628797,-20.37711294724615,0,0,1,-1,0,-1,1
2024-02-21,0.8020164970973904,-0.00011972113242814109,-20.38664548945131,0,1,1,-1,0,-1,1
2024-02-22,0.8034308729551495,0.001763524644290837,-20.246245376757297,0,1,0,-1,0,-1,1
2024-02-23,0.804222843124895,0.0009857352964700306,-20.167629285799165,0,1,0,-1,0,-1,1
